year,route_id,distance,passengers_daily,airfare,market_share
1997,1036,1814,210,270,0.7627999782562256
1998,1036,1814,254,247,0.7242000102996826
1999,1036,1814,261,239,0.729200005531311
2000,1036,1814,280,258,0.7368000149726868
1997,1037,1009,1004,128,0.3806999921798706
1998,1037,1009,986,128,0.482200026512146
1999,1037,1009,1197,118,0.4325999915599823
2000,1037,1009,1345,136,0.3709999918937683
1997,1038,2280,240,150,0.2435000091791153
1998,1038,2280,230,178,0.25110000371932983
1999,1038,2280,309,163,0.32669997215270996
2000,1038,2280,326,187,0.4863000214099884
1997,1039,601,457,82,0.5245000123977661
1998,1039,601,485,92,0.5027000308036804
1999,1039,601,503,88,0.521399974822998
2000,1039,601,483,102,0.557200014591217
1997,1040,647,816,90,0.6050999760627747
1998,1040,647,789,105,0.5591999888420105
1999,1040,647,864,106,0.544700026512146
2000,1040,647,928,114,0.5893999934196472
1997,1041,507,1356,86,0.40799999237060547
1998,1041,507,1297,97,0.46639999747276306
1999,1041,507,1381,94,0.475600004196167
2000,1041,507,1408,96,0.4197999835014343
1997,1042,843,338,129,0.5615999698638916
1998,1042,843,315,145,0.612500011920929
1999,1042,843,349,140,0.5393999814987183
2000,1042,843,376,148,0.6746000051498413
1997,1043,304,1988,56,0.7605999708175659
1998,1043,304,2000,61,0.7440000176429749
1999,1043,304,2120,61,0.7427999973297119
2000,1043,304,1937,68,0.7580999732017517
1997,1044,651,1779,95,0.4225999712944031
1998,1044,651,1604,100,0.44189998507499695
1999,1044,651,1697,98,0.4113999903202057
2000,1044,651,1671,109,0.3870999813079834
1997,1045,621,1215,99,0.5146999955177307
1998,1045,621,1252,99,0.4983000159263611
1999,1045,621,1308,103,0.546999990940094
2000,1045,621,1411,113,0.4041999876499176
1997,1046,338,392,70,0.9630999565124512
1998,1046,338,402,155,0.9637000560760498
1999,1046,338,440,155,0.9716000556945801
2000,1046,338,440,152,0.9760000109672546
1997,1047,1107,1446,138,0.4177999794483185
1998,1047,1107,1462,130,0.535099983215332
1999,1047,1107,1678,135,0.5163999795913696
2000,1047,1107,1818,140,0.5037000179290771
1997,1048,1021,253,108,0.3944000005722046
1998,1048,1021,203,136,0.413100004196167
1999,1048,1021,235,135,0.42270001769065857
2000,1048,1021,254,132,0.5966999530792236
1997,1049,1262,722,138,0.4034000039100647
1998,1049,1262,682,156,0.46140000224113464
1999,1049,1262,734,153,0.43470001220703125
2000,1049,1262,738,163,0.4479999840259552
1997,1050,1790,302,182,0.2498999983072281
1998,1050,1790,321,183,0.2671999931335449
1999,1050,1790,352,176,0.2587999999523163
2000,1050,1790,346,192,0.27219998836517334
1997,1051,935,287,125,0.7366999983787537
1998,1051,935,248,152,0.7669999599456787
1999,1051,935,267,155,0.7708999514579773
2000,1051,935,248,159,0.8310999870300293
1997,1052,1960,473,316,0.3050000071525574
1998,1052,1960,405,296,0.3252999782562256
1999,1052,1960,368,303,0.3181999921798706
2000,1052,1960,461,312,0.3243999779224396
1997,1053,2254,313,331,0.7265000343322754
1998,1053,2254,320,318,0.660599946975708
1999,1053,2254,416,303,0.6973000168800354
2000,1053,2254,398,353,0.7162999510765076
1997,1054,2127,128,315,0.7103999853134155
1998,1054,2127,163,279,0.5849000215530396
1999,1054,2127,178,270,0.6759999990463257
2000,1054,2127,169,324,0.6832000017166138
1997,1055,554,158,230,0.609499990940094
1998,1055,554,181,231,0.6580999493598938
1999,1055,554,173,238,0.6489999890327454
2000,1055,554,175,269,0.5447999835014343
1997,1056,873,452,157,0.848099946975708
1998,1056,873,472,156,0.8416000604629517
1999,1056,873,533,154,0.8571000099182129
2000,1056,873,545,152,0.8241000175476074
1997,1057,201,316,211,0.980400025844574
1998,1057,201,320,221,0.9779000282287598
1999,1057,201,328,230,0.9718000292778015
2000,1057,201,312,254,0.9836000204086304
1997,1058,953,256,155,0.8512000441551208
1998,1058,953,240,155,0.8560000061988831
1999,1058,953,241,165,0.8043000102043152
2000,1058,953,244,156,0.8823999762535095
1997,1059,483,134,170,0.8094000220298767
1998,1059,483,110,190,0.8659999966621399
1999,1059,483,127,209,0.9061000347137451
2000,1059,483,109,216,0.9041999578475952
1997,1060,444,949,52,0.4877000153064728
1998,1060,444,807,59,0.43070000410079956
1999,1060,444,706,63,0.5058000087738037
2000,1060,444,610,72,0.751800000667572
1997,1061,479,922,69,0.6869000196456909
1998,1061,479,1024,70,0.607200026512146
1999,1061,479,1049,76,0.6769000291824341
2000,1061,479,1088,83,0.6722000241279602
1997,1062,630,729,92,0.7576999664306641
1998,1062,630,727,102,0.7324000000953674
1999,1062,630,732,99,0.6905999779701233
2000,1062,630,784,110,0.6401000022888184
1997,1063,933,754,115,0.6589000225067139
1998,1063,933,797,116,0.7149999737739563
1999,1063,933,831,128,0.6730999946594238
2000,1063,933,900,144,0.6628000140190125
1997,1064,550,1381,86,0.6265000104904175
1998,1064,550,1298,91,0.6561000347137451
1999,1064,550,1397,87,0.5841999650001526
2000,1064,550,1167,108,0.6028000116348267
1997,1065,569,1244,84,0.7191000580787659
1998,1065,569,1292,82,0.6782000064849854
1999,1065,569,1568,79,0.6716000437736511
2000,1065,569,1626,99,0.605400025844574
1997,1066,859,542,131,0.682699978351593
1998,1066,859,528,130,0.6641000509262085
1999,1066,859,551,133,0.7844000458717346
2000,1066,859,616,148,0.8258000016212463
1997,1067,129,720,106,0.7083999514579773
1998,1067,129,666,108,0.9702999591827393
1999,1067,129,616,118,0.9655999541282654
2000,1067,129,577,129,0.9709999561309814
1997,1068,279,728,56,0.5052000284194946
1998,1068,279,745,63,0.5246999859809875
1999,1068,279,777,60,0.5770999789237976
2000,1068,279,746,70,0.571399986743927
1997,1069,1710,163,210,0.6057000160217285
1998,1069,1710,188,222,0.6494999527931213
1999,1069,1710,183,220,0.5199000239372253
2000,1069,1710,200,236,0.515999972820282
1997,1070,2336,293,321,0.4424000084400177
1998,1070,2336,264,323,0.5941999554634094
1999,1070,2336,233,331,0.5658000111579895
2000,1070,2336,256,355,0.5791999697685242
1997,1071,2695,202,232,0.3584999740123749
1998,1071,2695,84,310,0.29899999499320984
1999,1071,2695,284,198,0.26479998230934143
2000,1071,2695,316,213,0.2686000168323517
1997,1072,1022,193,141,0.4090000092983246
1998,1072,1022,175,150,0.3574000298976898
1999,1072,1022,207,151,0.420199990272522
2000,1072,1022,169,167,0.3736000061035156
1997,1073,1137,423,111,0.5325000286102295
1998,1073,1137,426,120,0.5874999761581421
1999,1073,1137,476,119,0.6597000360488892
2000,1073,1137,543,131,0.7205999493598938
1997,1074,357,402,135,0.9287000298500061
1998,1074,357,370,142,0.9526999592781067
1999,1074,357,396,159,0.9491999745368958
2000,1074,357,372,164,0.9581999778747559
1997,1075,1149,187,138,0.5415000319480896
1998,1075,1149,174,144,0.6141999959945679
1999,1075,1149,146,149,0.4952000081539154
2000,1075,1149,148,154,0.6830000281333923
1997,1076,2400,227,366,0.3244999945163727
1998,1076,2400,239,353,0.3158999979496002
1999,1076,2400,244,334,0.21879999339580536
2000,1076,2400,266,312,0.19840000569820404
1997,1077,587,283,134,0.6958000063896179
1998,1077,587,310,134,0.725100040435791
1999,1077,587,551,89,0.38119998574256897
2000,1077,587,609,96,0.4724000096321106
1997,1078,227,419,176,0.5375000238418579
1998,1078,227,416,180,0.55970001220703125
1999,1078,227,689,98,0.7682999968528748
2000,1078,227,449,149,0.4997999966144562
1997,1079,422,260,64,0.5024999976158142
1998,1079,422,296,71,0.561199963092804
1999,1079,422,327,69,0.5784000158309937
2000,1079,422,255,78,0.6583000421524048
1997,1080,488,474,74,0.6290000081062317
1998,1080,488,488,80,0.6563999652862549
1999,1080,488,472,84,0.6558000445365906
2000,1080,488,416,98,0.6629000306129456
1997,1081,192,440,58,0.9968000054359436
1998,1081,192,391,64,0.9980999827384949
1999,1081,192,324,67,0.9987000226974487
2000,1081,192,262,81,0.9995999932289124
1997,1082,188,779,50,0.621999979019165
1998,1082,188,725,57,0.6940000057220459
1999,1082,188,713,55,0.8118000030517578
2000,1082,188,614,63,0.9305999875068665
1997,1083,415,423,72,0.8518000245094299
1998,1083,415,447,80,0.8698000311851501
1999,1083,415,438,76,0.7608999609947205
2000,1083,415,182,97,0.6111999750137329
1997,1084,564,1204,64,0.45340001583099365
1998,1084,564,1118,66,0.454399973154068
1999,1084,564,1046,74,0.4275999963283539
2000,1084,564,865,85,0.4950000047683716
1997,1085,572,192,69,0.7591999769210815
1998,1085,572,155,84,0.8021000027656555
1999,1085,572,160,85,0.8288999795913696
2000,1085,572,132,92,0.8761000037193298
1997,1086,1080,153,154,0.7176000475883484
1998,1086,1080,155,135,0.699400007724762
1999,1086,1080,168,141,0.6110000014305115
2000,1086,1080,187,142,0.455299973487854
1997,1087,296,234,168,0.7323000431060791
1998,1087,296,259,163,0.6573999524116516
1999,1087,296,239,168,0.7844000458717346
2000,1087,296,200,171,0.7843000292778015
1997,1088,532,458,85,0.7148000597953796
1998,1088,532,437,101,0.8158000111579895
1999,1088,532,403,116,0.7372000217437744
2000,1088,532,421,122,0.6662999987602234
1997,1089,480,1663,61,0.964199960231781
1998,1089,480,1870,70,0.9574999809265137
1999,1089,480,1891,77,0.9564999938011169
2000,1089,480,1969,82,0.9466999769210815
1997,1090,404,639,90,0.9573000073432922
1998,1090,404,471,137,0.9365000128746033
1999,1090,404,608,112,0.961899995803833
2000,1090,404,588,121,0.9683999419212341
1997,1091,605,983,86,0.6297000050544739
1998,1091,605,983,90,0.6669999957084656
1999,1091,605,1074,90,0.6330000162124634
2000,1091,605,1111,104,0.5511000156402588
1997,1092,650,174,87,0.5432000160217285
1998,1092,650,183,95,0.484000027179718
1999,1092,650,191,95,0.5647000074386597
2000,1092,650,196,104,0.47839999198913574
1997,1093,2369,163,327,0.5206999778747559
1998,1093,2369,165,315,0.512499988079071
1999,1093,2369,180,358,0.6399999856948853
2000,1093,2369,190,389,0.6512000560760498
1997,1094,1087,142,165,0.6909999847412109
1998,1094,1087,138,173,0.736299991607666
1999,1094,1087,141,171,0.6793000102043152
2000,1094,1087,152,183,0.6466000080108643
1997,1095,626,717,86,0.6747000217437744
1998,1095,626,706,101,0.7315000295639038
1999,1095,626,626,118,0.6197999715805054
2000,1095,626,663,120,0.6476999521255493
1997,1096,599,693,90,0.6563999652862549
1998,1096,599,762,107,0.6796000003814697
1999,1096,599,700,118,0.663100004196167
2000,1096,599,748,129,0.5806999802589417
1997,1097,585,418,95,0.9126999378204346
1998,1097,585,420,107,0.8723000288009644
1999,1097,585,374,123,0.8323999643325806
2000,1097,585,418,134,0.7419999837875366
1997,1098,588,535,94,0.9633999466896057
1998,1098,588,478,110,0.9637999534606934
1999,1098,588,437,116,0.9581999778747559
2000,1098,588,435,120,0.9394999742507935
1997,1099,689,965,93,0.6471999883651733
1998,1099,689,927,100,0.662600040435791
1999,1099,689,984,98,0.6148999929428101
2000,1099,689,974,110,0.621399998664856
1997,1100,546,211,89,0.6342999935150146
1998,1100,546,202,96,0.6944999694824219
1999,1100,546,207,95,0.640999972820282
2000,1100,546,198,102,0.6328999996185303
1997,1101,601,119,109,0.34880000352859497
1998,1101,601,138,115,0.6189000010490417
1999,1101,601,156,118,0.4738999903202057
2000,1101,601,161,121,0.5320000052452087
1997,1102,1834,350,255,0.6467999815940857
1998,1102,1834,388,244,0.5722000002861023
1999,1102,1834,312,276,0.6086000204086304
2000,1102,1834,386,268,0.5857999920845032
1997,1103,1131,180,165,0.40130001306533813
1998,1103,1131,194,169,0.42990002036094666
1999,1103,1131,213,158,0.3474999964237213
2000,1103,1131,222,182,0.41839998960494995
1997,1104,1482,201,191,0.2231999933719635
1998,1104,1482,207,188,0.3220999836921692
1999,1104,1482,189,185,0.2696000039577484
2000,1104,1482,184,205,0.257099986076355
1997,1105,1776,181,181,0.30219998955726624
1998,1105,1776,187,182,0.2892000079154968
1999,1105,1776,226,168,0.24459999799728394
2000,1105,1776,210,194,0.3050000071525574
1997,1106,483,158,104,0.7421000003814697
1998,1106,483,149,115,0.7225000262260437
1999,1106,483,152,116,0.6960999965667725
2000,1106,483,133,122,0.7572000026702881
1997,1107,1377,325,229,0.5812000036239624
1998,1107,1377,373,212,0.3718000054359436
1999,1107,1377,379,204,0.49380001425743103
2000,1107,1377,375,227,0.4406999945640564
1997,1108,447,2917,66,0.5824999809265137
1998,1108,447,2910,69,0.5976999998092651
1999,1108,447,2870,76,0.5618999600410461
2000,1108,447,2754,86,0.4959000051021576
1997,1109,417,1978,67,0.6570999622344971
1998,1109,417,2125,72,0.6312000155448914
1999,1109,417,2247,77,0.6617000102996826
2000,1109,417,2338,89,0.6664000153541565
1997,1110,1050,1301,126,0.6793000102043152
1998,1110,1050,1287,129,0.7513999938964844
1999,1110,1050,1384,138,0.7335000038146973
2000,1110,1050,1460,153,0.7333000302314758
1997,1111,1027,130,134,0.3208000063896179
1998,1111,1027,138,136,0.558899998664856
1999,1111,1027,137,133,0.4745999872684479
2000,1111,1027,152,147,0.5128999948501587
1997,1112,2091,167,230,0.25760000944137573
1998,1112,2091,183,224,0.2906999886035919
1999,1112,2091,204,209,0.2798999845981598
2000,1112,2091,234,207,0.27320000529289246
1997,1113,367,454,58,0.7993000149726868
1998,1113,367,449,65,0.8287999629974365
1999,1113,367,555,65,0.8926999568939209
2000,1113,367,535,68,0.9093000292778015
1997,1114,2256,575,316,0.41999998688697815
1998,1114,2256,570,338,0.46369999647140503
1999,1114,2256,559,367,0.5315999984741211
2000,1114,2256,638,386,0.4609000086784363
1997,1115,372,1906,80,0.6855000257492065
1998,1115,372,1483,92,0.9627999663352966
1999,1115,372,1657,89,0.6558000445365906
2000,1115,372,1539,115,0.5813000202178955
1997,1116,262,345,92,0.8596000075340271
1998,1116,262,324,94,0.9855999946594238
1999,1116,262,298,123,0.9591000080108643
2000,1116,262,321,122,0.9763000011444092
1997,1117,678,2275,95,0.5996000170707703
1998,1117,678,2275,95,0.6075000166893005
1999,1117,678,2407,94,0.5831999778747559
2000,1117,678,2133,120,0.6007000207901001
1997,1118,733,215,95,0.7953000068664551
1998,1118,733,212,96,0.8345999717712402
1999,1118,733,225,94,0.7599999904632568
2000,1118,733,178,111,0.7924000024795532
1997,1119,2395,311,264,0.2498999983072281
1998,1119,2395,318,250,0.30090001225471497
1999,1119,2395,345,248,0.29670000076293945
2000,1119,2395,331,246,0.303600013256073
1997,1120,752,205,100,0.44679999351501465
1998,1120,752,213,105,0.5311000347137451
1999,1120,752,198,116,0.4593000113964081
2000,1120,752,184,126,0.4171999990940094
1997,1121,1466,181,129,0.3853999972343445
1998,1121,1466,94,198,0.33180001378059387
1999,1121,1466,113,174,0.29330000281333923
2000,1121,1466,95,212,0.3091999888420105
1997,1122,2421,1562,400,0.6502999663352966
1998,1122,2421,1325,430,0.7109999656677246
1999,1122,2421,1251,492,0.719499945640564
2000,1122,2421,1434,518,0.6748999953269958
1997,1123,342,2218,67,0.5379000306129456
1998,1123,342,2370,70,0.5720000267028809
1999,1123,342,2430,75,0.5227000117301941
2000,1123,342,2309,92,0.5095999836921692
1997,1124,697,1458,84,0.6890000104904175
1998,1124,697,1561,82,0.7223000526428223
1999,1124,697,1823,80,0.6708999872207642
2000,1124,697,1869,102,0.6274999976158142
1997,1125,742,126,89,0.36160001158714294
1998,1125,742,129,93,0.6067000031471252
1999,1125,742,116,96,0.6651000380516052
2000,1125,742,132,110,0.5748000144958496
1997,1126,722,256,104,0.4815000295639038
1998,1126,722,221,117,0.37700000405311584
1999,1126,722,215,128,0.42740002274513245
2000,1126,722,259,129,0.3068999946117401
1997,1127,2404,193,401,0.4193999767303467
1998,1127,2404,368,351,0.4316999912261963
1999,1127,2404,324,447,0.5931999683380127
2000,1127,2404,352,520,0.6071000099182129
1997,1128,978,829,161,0.7412000298500061
1998,1128,978,1035,136,0.6787999868392944
1999,1128,978,1112,149,0.6926000118255615
2000,1128,978,1305,159,0.7558000087738037
1997,1129,2279,206,371,0.36890000104904175
1998,1129,2279,263,304,0.29510000348091125
1999,1129,2279,206,350,0.3386000096797943
2000,1129,2279,207,396,0.322299987077713
1997,1130,224,1959,56,0.3490999937057495
1998,1130,224,2079,58,0.6937000155448914
1999,1130,224,2078,57,0.6680000424385071
2000,1130,224,1900,70,0.6060000061988831
1997,1131,2525,187,233,0.27140000462532043
1998,1131,2525,210,212,0.2214999943971634
1999,1131,2525,242,200,0.2312999963760376
2000,1131,2525,273,214,0.23250000178813934
1997,1132,1217,252,133,0.46810001134872437
1998,1132,1217,232,147,0.5586999654769897
1999,1132,1217,287,140,0.510200023651123
2000,1132,1217,400,131,0.70169997215271
1997,1133,2310,538,343,0.49480000138282776
1998,1133,2310,545,361,0.5746999979019165
1999,1133,2310,587,400,0.5889999866485596
2000,1133,2310,609,405,0.6128000020980835
1997,1134,1157,267,129,0.5706999897956848
1998,1134,1157,249,157,0.6776999831199646
1999,1134,1157,267,143,0.5257999897003174
2000,1134,1157,234,171,0.4977000057697296
1997,1135,786,333,150,0.61080002784729
1998,1135,786,339,159,0.6299999952316284
1999,1135,786,321,169,0.6083000302314758
2000,1135,786,335,192,0.6061999797821045
1997,1136,1559,336,185,0.5751000046730042
1998,1136,1559,321,221,0.61080002784729
1999,1136,1559,342,211,0.5676000118255615
2000,1136,1559,367,224,0.5401999950408936
1997,1137,1737,442,249,0.6699000000953674
1998,1137,1737,446,264,0.692799985408783
1999,1137,1737,440,287,0.6840000152587891
2000,1137,1737,449,307,0.7056999802589417
1997,1138,1718,155,238,0.6576000452041626
1998,1138,1718,143,259,0.6326000094413757
1999,1138,1718,167,256,0.6448999643325806
2000,1138,1718,170,272,0.6100999712944031
1997,1139,1571,167,264,0.7488999962806702
1998,1139,1571,164,304,0.774399995803833
1999,1139,1571,189,270,0.7172000408172607
2000,1139,1571,159,298,0.7051999568939209
1997,1140,1711,341,250,0.6586000323295593
1998,1140,1711,342,278,0.7219999432563782
1999,1140,1711,373,255,0.6869000196456909
2000,1140,1711,391,297,0.675599992275238
1997,1141,869,463,142,0.5733000040054321
1998,1141,869,447,162,0.6452999711036682
1999,1141,869,508,144,0.597100019454956
2000,1141,869,546,177,0.5893999934196472
1997,1142,351,307,66,0.612500011920929
1998,1142,351,301,72,0.5351999998092651
1999,1142,351,319,67,0.5249000191688538
